,episode_reward,nb_episode_steps,nb_steps
184,-41.19,72,11068
185,32.26337448559671,61,11129
186,32.28125,53,11182
187,-32.73,79,11261
188,-32.29,70,11331
189,34.95686956902401,63,11394
190,37.76884079165448,50,11444
191,-37.54,52,11496
192,-32.09,49,11545
193,-34.71000000000001,43,11588
194,35.861111111111114,94,11682
195,42.660456725918486,53,11735
196,-40.53999999999999,30,11765
197,-36.769999999999996,63,11828
198,-36.65,44,11872
199,32.56078431372549,39,11911
200,-34.22,83,11994
201,35.15698729582577,62,12056
202,37.69396377862206,61,12117
203,-32.55,41,12158
204,34.76980933432071,95,12253
205,-38.69,79,12332
206,-32.85,49,12381
207,34.664383275552396,64,12445
208,35.24143138081191,76,12521
209,32.75366568914956,65,12586
210,32.340823970037455,34,12620
211,-35.22,55,12675
212,37.8330221854539,51,12726
213,35.260111102732324,31,12757
214,-35.32,84,12841
215,43.17318283088274,58,12899
216,32.33038348082596,122,13021
217,-34.28,50,13071
218,33.0,58,13129
219,37.724896750758816,78,13207
220,39.65369814190216,53,13260
221,34.51056603112909,40,13300
222,-35.38,51,13351
223,-35.400000000000006,72,13423
224,35.68537808140894,68,13491
225,-32.94,90,13581
226,-32.39,61,13642
227,-32.75,51,13693
228,-32.89,159,13852
229,-37.980000000000004,60,13912
230,-40.9,74,13986
231,32.77876106194691,80,14066
232,32.21830985915493,60,14126
233,-35.04,77,14203
234,39.17654431869315,34,14237
235,34.79268292682927,70,14307
236,38.48923076923077,52,14359
237,46.33486298149469,28,14387
238,32.170138888888886,55,14442
239,-32.17,53,14495
240,-40.72,109,14604
241,-32.44,54,14658
242,32.36813186813187,40,14698
243,38.40759841842875,45,14743
244,37.83147706650536,36,14779
245,-35.09,48,14827
246,-33.0,117,14944
247,-32.44,49,14993
248,32.78445229681979,75,15068
249,-35.43,58,15126
250,39.603718143990704,70,15196
251,38.33012080180539,40,15236
252,32.66197183098592,59,15295
253,32.78930817610063,70,15365
254,-39.3,39,15404
255,35.03357084926428,64,15468
256,32.463878326996195,73,15541
257,36.7753684089113,63,15604
258,-32.62,42,15646
259,42.78390269236533,29,15675
260,35.68012422360248,74,15749
261,-33.0,35,15784
262,-42.769999999999996,38,15822
263,-38.13,56,15878
264,35.37725460144465,79,15957
265,32.93814432989691,64,16021
266,35.28714565004888,72,16093
267,-32.19,62,16155
268,35.25367647058823,77,16232
269,-37.68,73,16305
270,-41.16,65,16370
271,-38.8,86,16456
272,32.8,44,16500
273,-35.95,119,16619
274,32.56842105263158,29,16648
275,32.76447876447877,69,16717
276,32.78832116788321,81,16798
277,-32.12,62,16860
278,34.60982152548418,59,16919
279,35.39506172839506,43,16962
280,-35.1,45,17007
281,32.31872509960159,72,17079
282,32.35271317829457,55,17134
283,35.92181069958847,62,17196
284,39.1579084237659,51,17247
285,35.39761167624945,79,17326
286,-34.92,36,17362
287,38.37935382190702,49,17411
288,-32.269999999999996,43,17454
289,32.105571847507335,70,17524
290,-35.5,68,17592
291,32.37301587301587,89,17681
292,-32.49,57,17738
293,-34.52,53,17791
294,-32.790000000000006,66,17857
295,39.8815759956473,49,17906
296,-32.76,44,17950
297,-35.41,102,18052
298,32.17898832684825,77,18129
299,38.738831615120276,51,18180
300,-42.260000000000005,114,18294
301,32.371647509578544,46,18340
302,-32.04,42,18382
303,32.16025641025641,52,18434
304,32.61739130434783,140,18574
305,32.193333333333335,43,18617
306,-32.28999999999999,73,18690
307,42.179481538943705,53,18743
308,35.42194092827004,58,18801
309,-34.93,58,18859
310,-39.69,44,18903
311,34.775839793281655,40,18943
312,-39.97,42,18985
313,37.709859821121434,50,19035
314,-32.730000000000004,78,19113
315,32.79824561403509,58,19171
316,34.607234181040496,72,19243
317,-35.209999999999994,48,19291
318,36.655143485965816,44,19335
319,-32.25,77,19412
320,-36.0,53,19465
321,-37.47,85,19550
322,-32.8,64,19614
323,33.0,69,19683
324,-34.94,30,19713
325,34.14959630504531,98,19811
326,34.91599597585513,73,19884
327,37.149640818963526,65,19949
328,42.30840981830815,42,19991
