,episode_reward,nb_steps
0,35.79571371268122,85
1,-32.8,75
2,47.21621621621622,18
3,44.51705172875904,22
4,-35.7,65
5,-34.69,45
6,-32.81,43
7,38.48566224303929,65
8,-36.71,57
9,-32.269999999999996,119
10,32.219424460431654,47
11,-35.67,70
12,-39.22,42
13,35.59485530546624,100
14,33.0,55
15,38.16187050359712,71
16,-32.41,33
17,42.0,21
18,38.034634657247295,67
19,37.86939272111722,41
20,35.397585231592714,67
21,41.536504697230924,110
22,41.16436080176538,29
23,32.043771043771045,59
24,-32.54,102
25,39.0,21
26,-37.53,55
27,-32.96000000000001,152
28,41.07191582002903,32
29,-35.839999999999996,54
30,32.57620817843866,85
31,38.95112781954887,48
32,37.81172195349522,54
33,-32.86,31
34,32.606617647058826,83
35,-44.370000000000005,42
36,-32.44,43
37,35.10403451260874,55
38,-34.9,168
39,-35.519999999999996,95
40,-43.64,81
41,33.0,84
42,35.16551724137931,36
43,33.0,83
44,-37.57,48
45,37.48204666366472,32
46,38.263081395348834,32
47,34.87762807968287,65
48,35.6326954953907,54
49,35.438818565400844,79
50,40.520361177063094,28
51,33.0,77
52,35.88111888111888,29
53,38.5431654676259,57
54,32.11507936507937,98
55,40.77559481099304,54
56,-34.76,39
57,-32.81,47
58,40.11456063120926,77
59,35.28089887640449,25
60,41.179282868525895,19
61,34.899313374432424,87
62,-33.0,41
63,-32.33,84
64,41.971428571428575,51
65,-35.14,52
66,39.0,29
67,35.47784810126582,60
68,-36.84,62
69,-40.980000000000004,39
70,32.505847953216374,75
71,-35.77,48
72,-37.97,69
73,40.426241799437676,72
74,40.273424341401224,42
75,36.824467545638946,56
76,32.01718213058419,47
77,38.876288659793815,49
78,37.845621456732566,60
79,-34.77,70
80,-38.18,84
81,42.851776015488745,42
82,-33.0,102
83,-32.769999999999996,100
84,-30.0,51
85,35.727535798034225,42
86,38.315886406078945,35
87,-40.11,48
88,-35.58,82
89,-37.59,61
90,40.94499772673147,29
91,32.31879194630872,57
92,37.05325191942875,86
93,44.60818713450293,39
94,38.82671480144404,56
95,32.22802197802198,79
96,32.215613382899626,77
97,35.06049822064057,48
98,-32.89,82
99,40.973214285714285,68
