,episode_reward,nb_episode_steps,nb_steps
232,-42.54,49,13922
233,35.44543225015328,44,13966
234,32.12452830188679,52,14018
235,43.78734271999144,29,14047
236,-42.349999999999994,48,14095
237,46.41335201966816,34,14129
238,35.68771954893485,45,14174
239,40.78463853564072,105,14279
240,-39.55,55,14334
241,32.9020979020979,64,14398
242,-32.230000000000004,50,14448
243,32.822525597269625,65,14513
244,32.445736434108525,72,14585
245,-37.79,123,14708
246,43.56981961858288,28,14736
247,-34.7,140,14876
248,35.90265486725664,41,14917
249,-33.0,56,14973
250,-32.4,75,15048
251,33.0,84,15132
252,-36.81,63,15195
253,32.10029498525074,40,15235
254,35.739766081871345,45,15280
255,35.93798449612403,59,15339
256,35.73378839590444,42,15381
257,32.90909090909091,71,15452
258,-37.6,38,15490
259,-37.66,58,15548
260,-32.88,66,15614
261,37.94976432646986,51,15665
262,35.96969696969697,55,15720
263,35.100371747211895,35,15755
264,35.145038167938935,54,15809
265,46.40071245049146,20,15829
266,35.52125279642058,36,15865
267,41.35164835164835,18,15883
268,35.224137931034484,32,15915
269,-32.05,49,15964
270,41.77572742714699,36,16000
271,-32.08,80,16080
272,-39.660000000000004,81,16161
273,-32.78,40,16201
274,-34.74,101,16302
275,-34.349999999999994,54,16356
276,-40.78,39,16395
277,34.23183253472299,49,16444
278,32.96830985915493,90,16534
279,-44.89,44,16578
280,38.288256227758005,39,16617
281,38.37698412698413,43,16660
282,-34.25,35,16695
283,36.0,67,16762
284,-44.83,75,16837
285,32.76829268292683,41,16878
286,32.003436426116835,58,16936
287,-34.72,58,16994
288,-34.629999999999995,27,17021
289,34.291570181368385,63,17084
290,35.9,28,17112
291,41.22222222222222,36,17148
292,41.75298804780876,43,17191
293,-32.25,43,17234
294,38.26208251978501,43,17277
295,-34.88,31,17308
296,-32.13,64,17372
297,32.713114754098356,56,17428
298,32.55384615384615,54,17482
299,-32.769999999999996,70,17552
300,34.86100458080324,56,17608
301,41.76983320870116,67,17675
302,-32.6,96,17771
303,34.368343964091665,77,17848
304,32.13899613899614,81,17929
305,34.37643467643468,57,17986
306,32.19613259668508,86,18072
307,-40.87,105,18177
308,-40.32,40,18217
309,-42.99000000000001,61,18278
310,-35.61999999999999,98,18376
311,35.13937282229965,40,18416
312,35.78048780487805,30,18446
313,-33.0,76,18522
314,-32.64,65,18587
315,-34.47,35,18622
316,-35.25999999999999,72,18694
317,34.52482698331755,44,18738
318,37.16700519032062,50,18788
319,-32.01,62,18850
320,-33.0,63,18913
321,-37.09,37,18950
322,-35.56,62,19012
323,-37.96,54,19066
324,32.27384615384615,44,19110
325,-35.16,84,19194
326,32.17628205128205,69,19263
327,41.635579567234245,98,19361
328,35.486928847465336,28,19389
329,34.66377670807046,58,19447
330,-43.78,39,19486
331,32.492248062015506,138,19624
332,-40.769999999999996,60,19684
333,35.139934806229626,72,19756
334,39.17199556718184,55,19811
335,-32.27,50,19861
336,-35.67,99,19960
