,episode_reward,nb_steps
0,-35.57,22
1,32.77133105802048,46
2,35.494163424124515,24
3,-38.56,30
4,34.535506003430534,24
5,32.66517857142857,26
6,33.0,22
7,-32.47,24
8,-41.18,25
9,32.485611510791365,26
10,38.859649122807014,22
11,-38.72,24
12,-40.980000000000004,38
13,36.0,26
14,38.02193973634652,34
15,-32.38,19
16,-42.0,25
17,32.35636363636364,32
18,32.43494423791822,45
19,-35.25,32
20,46.452149706993374,13
21,40.76233998975934,22
22,-33.0,31
23,-32.62,29
24,32.27014218009479,44
25,-38.89999999999999,28
26,-36.0,32
27,-41.3,23
28,-32.85,44
29,-32.11,24
30,32.05,30
31,38.88255033557047,21
32,-39.0,23
33,38.72839506172839,25
34,-35.14,26
35,-41.47,28
36,-32.72,25
37,35.11221122112211,25
38,32.841059602649004,35
39,-38.84,23
40,36.0,24
41,-38.370000000000005,38
42,-35.93,28
43,39.0,22
44,-32.57,37
45,39.0,23
46,-32.44,32
47,-33.0,21
48,-32.03,31
49,38.68128654970759,26
50,32.23456790123457,25
51,32.870307167235495,49
52,-35.44,26
53,35.45614035087719,16
54,-34.790000000000006,29
55,-38.33,20
56,32.794466403162055,27
57,-44.06999999999999,20
58,-35.84,57
59,-36.0,23
60,-32.79,34
61,32.689655172413794,26
62,-47.01,19
63,-38.22,20
64,-38.71,23
65,-32.99999999999999,49
66,-41.68,34
67,32.489959839357425,30
68,39.0,22
69,35.35294117647059,24
70,39.0,36
71,-33.0,35
72,-35.44,28
73,41.60322580645161,15
74,35.80722891566265,24
75,-35.36,27
76,35.76450511945392,28
77,-38.51,39
78,40.527053778629806,17
79,-32.4,26
80,32.21030042918455,34
81,-35.79,23
82,38.13620748883545,22
83,47.30662983425414,16
84,-33.0,54
85,-35.29,45
86,33.0,21
87,38.592476489028215,26
88,40.44490961617629,22
89,-41.76,27
90,-32.56,28
91,-38.94,40
92,37.84991654418176,23
93,-33.0,55
94,35.32508833922262,19
95,-35.38,35
96,32.09090909090909,115
97,30.0,33
98,-32.34,44
99,-38.760000000000005,31
100,40.24024024024024,22
101,35.713420657861036,36
102,-35.69,33
103,-36.0,28
104,47.00442477876106,8
105,35.06872852233677,24
106,-35.3,24
107,-38.35,32
108,32.3544776119403,33
109,35.60322580645161,24
110,32.37748344370861,26
111,-35.83,31
112,38.25454545454545,19
113,-35.19,24
114,-32.55,31
115,-32.43,23
116,-35.45,56
117,32.06923076923077,41
118,35.210032701111835,36
119,-35.37,26
120,35.01253918495298,29
121,-33.0,24
122,-35.08,31
123,35.01283454987835,35
124,35.63333333333333,30
125,35.90114068441065,32
126,-38.74,22
127,34.715790265553295,34
128,32.0672268907563,22
129,-36.0,24
130,-42.0,16
131,-33.0,31
132,33.0,26
133,38.19369369369369,32
134,38.014186442900225,26
135,35.29503892334081,22
136,-35.480000000000004,24
137,32.00803212851406,20
138,-35.11,20
139,38.185667752442995,28
140,-44.35,16
141,-38.22,22
142,-35.4,49
143,-32.22,35
144,-44.08,50
145,37.939411155720535,22
146,38.50902527075812,23
147,-32.82,51
148,35.90128755364807,18
149,32.84920634920635,28
150,-32.44,24
151,-32.86,117
152,-36.0,29
153,-35.019999999999996,25
154,-35.57,29
155,-38.92,47
156,-35.39,55
157,32.10774410774411,62
158,-35.89,27
159,-45.0,30
160,-38.35000000000001,26
161,-32.88,34
162,38.46871278948264,78
163,-32.1,29
164,35.87632508833922,19
165,-30.0,29
166,32.007462686567166,23
167,-38.51,20
168,-44.06,27
169,32.639575971731446,24
170,-36.0,36
171,-32.12,31
172,-32.83,32
173,-39.0,35
174,-32.25,21
175,35.347169811320754,22
176,38.512727272727275,18
177,-35.71,27
178,-33.0,22
179,33.0,64
180,38.738544474393535,22
181,-32.67999999999999,32
182,33.0,27
183,36.0,28
184,35.231316725978644,23
185,-38.04,22
186,-38.4,30
187,-39.0,27
188,-42.0,49
189,38.82641509433962,25
190,-38.01,26
191,-47.08,23
192,35.39836496350365,26
193,32.25966850828729,29
194,35.266666666666666,22
195,32.059925093632955,39
196,-35.13,36
197,43.981036662452595,34
198,41.493506493506494,24
199,-35.91,27
200,-30.0,40
201,-32.91,25
202,35.299191374663074,26
203,37.42003565062389,19
204,-35.37,29
205,-35.06,22
206,32.901408450704224,28
207,-42.0,22
208,37.93723092998955,22
209,35.71428571428571,34
210,35.76305970149254,25
211,34.770782964478336,26
212,32.016460905349795,24
213,36.0,19
214,-41.09,36
215,-43.99,31
216,-32.47,57
217,-32.87,30
218,-32.63,27
219,-35.66,22
220,-33.0,24
221,-32.35,24
222,32.53872053872054,27
223,-32.57,43
224,35.84775086505191,22
225,-41.57,22
226,35.70818505338078,31
227,32.85324232081911,36
228,35.52307692307692,24
229,38.25818181818182,19
230,-32.66,24
231,40.76451325809589,31
232,-35.21,38
233,-46.2,21
234,34.870882683496156,31
235,-33.0,31
236,35.9283276450512,40
237,36.7471841591719,17
238,-35.76,31
239,36.0,35
240,33.0,18
241,36.0,22
242,32.07539682539682,32
243,-39.0,22
244,-42.0,15
245,-35.480000000000004,26
246,-36.0,29
247,40.731834254310165,27
248,-35.03,39
249,-32.16,34
250,-33.0,38
251,-42.0,29
252,-32.31,33
253,38.4,24
254,-32.04,36
255,-35.45,40
256,32.724279835390945,25
257,-36.0,34
258,-32.57,25
259,-35.16,28
260,35.28472222222222,23
261,32.71678321678321,53
262,32.92207792207792,25
263,-44.14,16
264,-30.0,28
265,-47.599999999999994,23
266,-32.32,27
267,-33.0,23
268,-38.53,29
269,38.57347670250896,20
270,-32.18,36
271,32.776119402985074,33
272,-35.22,26
273,-35.62,46
274,32.86764705882353,30
275,35.55411255411256,26
276,38.619217081850536,15
277,-32.65,29
278,-38.96,30
279,-33.0,27
280,32.32034632034632,42
281,32.78073089700997,29
282,44.131274131274125,19
283,-38.68,36
284,-38.65,21
285,-35.78,21
286,32.26600985221675,44
287,38.072357926221336,19
288,35.61802575107296,16
289,-38.519999999999996,34
290,-33.0,27
291,-41.49,22
292,-38.78,23
293,-32.55,42
294,-45.0,26
295,-44.66,34
296,41.111913357400724,19
297,-41.129999999999995,16
298,32.57692307692308,31
299,-41.32000000000001,27
300,-36.0,35
301,-41.19,19
302,37.77283250649658,24
303,-33.0,38
304,42.0,17
305,-32.26,42
306,-34.52,28
307,-32.8,47
308,41.07228915662651,26
309,-38.81999999999999,21
310,37.36171705127306,23
311,-35.61,27
312,-44.42,18
313,-41.21000000000001,43
314,-32.54,46
315,-38.45,23
316,-35.76,23
317,-32.65,29
318,32.751937984496124,29
319,34.19280847331849,30
320,38.096385542168676,24
321,-32.08,26
322,-33.0,34
323,-32.34,52
324,-32.31,37
325,37.41677601530967,50
326,32.51685393258427,23
327,30.0,52
328,38.15165876777251,35
329,-35.59,33
330,35.50561797752809,36
331,38.90169491525424,45
332,-38.05,22
333,-38.19,25
334,-35.42,27
335,-35.22,19
336,-35.29,47
337,-32.85,25
338,-35.71,33
339,-38.66,142
340,35.323313874052914,30
341,-35.61,22
342,-44.84,19
343,-38.730000000000004,26
344,-35.37,29
345,41.30742049469965,16
346,32.407407407407405,25
347,-38.730000000000004,19
348,32.05223880597015,50
349,34.316265060240966,27
350,-32.39,29
351,38.226148409893995,22
352,-36.0,29
353,-44.72,17
354,37.47042181069959,33
355,35.604651162790695,21
356,-35.36,36
357,-44.76,16
358,40.5775169513944,18
359,35.90272373540856,21
360,-36.0,40
361,-38.29,23
362,32.13846153846154,28
363,-44.91,19
364,-38.69,28
365,-38.519999999999996,21
366,-41.28,41
367,39.0,44
368,-30.0,40
369,-33.0,33
370,32.396946564885496,25
371,37.72656908955594,18
372,-38.56,28
373,-39.0,30
374,-38.72,39
375,32.860082304526756,42
376,32.87866108786611,22
377,38.086330935251794,18
378,-32.15,30
379,-33.0,23
380,-32.52,35
381,-41.879999999999995,32
382,-32.7,46
383,35.07585010774163,50
384,-36.0,25
385,37.85302417713619,19
386,32.06792452830189,30
387,35.33765172735761,24
388,35.01060070671378,38
389,-32.05,56
390,-33.0,27
391,32.056478405315616,29
392,-32.91,48
393,-32.48,29
394,-45.0,31
395,-38.61,23
396,-41.78,40
397,-38.2,41
398,38.417910447761194,36
399,-33.0,54
400,33.0,24
401,35.34437086092715,22
402,35.18613138686131,26
403,-35.6,21
404,32.38461538461539,29
405,-41.15,23
406,-42.0,29
407,34.79077353215284,30
408,38.65277777777778,21
409,-38.46,31
410,38.24528301886792,20
411,35.510810591950765,21
412,37.1796442414175,39
413,-32.43,48
414,32.05538461538462,28
415,-38.08,21
416,-41.49,113
417,-36.0,32
418,32.38549618320611,33
419,-35.629999999999995,29
420,32.901754385964914,35
421,38.345454545454544,24
422,35.33087469628601,39
423,35.81090930996054,31
424,34.55253115264797,27
425,-32.3,31
426,-32.12,32
427,-38.61,51
428,-38.74,20
429,-32.49,41
430,-35.59,25
431,32.573170731707314,24
432,-44.16,18
433,-32.63,36
434,32.19607843137255,30
435,-38.83,20
436,-38.57,28
437,33.0,105
438,-41.82,25
439,41.50390625,27
440,38.26573426573427,15
441,-32.78,47
442,-35.69,31
443,35.236363636363635,23
444,41.3107608351783,19
445,-32.49,32
446,44.70802919708029,29
447,-41.39,22
448,32.65891472868217,21
449,38.54970760233918,21
450,32.658181818181816,20
451,-41.21,22
452,-38.72,22
453,-35.56,60
454,40.66929766353509,15
455,-38.49,39
456,41.372093023255815,23
457,-35.44,35
458,39.0,21
459,-39.66,23
460,41.03952921467768,21
461,-38.129999999999995,21
462,-35.14,30
463,-32.25,17
464,35.18280140460398,44
465,38.572934173669466,49
466,-38.91,42
467,-32.79,35
468,-41.13,41
469,-36.0,25
470,-38.31999999999999,18
471,-39.0,33
472,43.001561307702275,39
473,-35.65,33
474,33.0,26
475,41.46511627906976,15
476,-30.0,44
477,-38.36,31
478,-34.58,35
479,32.13703703703703,51
480,35.08965517241379,25
481,-33.0,27
482,-35.08,22
483,32.77735849056604,46
484,-36.0,24
485,-32.48,25
486,37.7813468013468,20
487,41.291828793774314,26
488,38.10343137254902,23
489,35.26548672566372,25
490,-32.68,45
491,35.80546075085324,21
492,35.12799585438528,29
493,35.78787878787879,28
494,35.14332105540104,44
495,-38.480000000000004,26
496,-32.88,25
497,-38.769999999999996,19
498,32.572016460905346,47
499,32.26056338028169,33
500,-38.58,57
501,39.0,23
502,35.169611307420496,25
503,-32.28,24
504,44.574379428978716,13
505,38.162584251191845,22
506,-38.2,18
507,-33.0,37
508,41.24815724815724,21
509,-44.34,16
510,-36.0,30
511,-35.19,83
512,-38.42,24
513,-38.78,16
514,35.262669707830995,27
515,-41.16,15
516,33.0,32
517,-41.379999999999995,25
518,-32.49,30
519,-35.01,45
520,38.59839357429719,24
521,39.94761720276619,47
522,-33.0,34
523,40.59985396129974,27
524,32.70934256055364,23
525,-30.0,29
526,-36.0,28
527,-36.0,31
528,-35.36,25
529,-41.16,29
530,-44.33,25
531,32.76702508960574,74
532,-35.71,31
533,32.440140845070424,33
534,-48.0,11
535,-35.6,26
536,-41.519999999999996,18
537,38.6523076923077,22
538,-32.16,50
539,35.10344827586207,26
540,-38.79,24
541,44.89041095890411,18
542,-38.19,25
543,35.472868217054256,28
544,32.25073746312684,39
545,45.0,18
546,-35.5,34
547,-32.46,34
548,-36.0,28
549,-38.94,38
550,-32.74,66
551,-44.08,17
552,36.0,21
553,-38.03,47
554,-35.85,35
555,35.65020576131687,23
556,-38.230000000000004,31
557,-32.5,29
558,-32.63,21
559,-35.17,28
560,-36.0,34
561,37.77264280873576,26
562,-41.15,27
563,-44.31,29
564,32.205761316872426,42
565,-35.68,25
566,-32.14,35
567,35.50662251655629,27
568,34.2940891807812,26
569,32.21568627450981,29
570,-44.72,31
571,-38.269999999999996,32
572,41.69879518072288,14
573,33.0,28
574,-34.97,31
575,-32.55,29
576,-40.28,90
577,41.335095693779905,27
578,38.59627329192547,22
579,-41.97,22
580,38.86008230452675,18
581,-32.47,80
582,-41.82000000000001,16
583,-39.0,52
584,-41.03,54
585,-41.74,33
586,-41.769999999999996,23
587,38.05244755244755,19
588,-41.29,27
589,44.195729537366546,14
590,38.67774086378738,39
591,40.77273236371782,19
592,-47.21,16
593,-35.32,25
594,-35.620000000000005,28
595,-32.41,25
596,32.76315789473684,53
597,-35.49,27
598,38.63970588235294,29
599,32.60655737704918,25
600,35.57394366197183,35
601,-38.7,46
602,36.0,17
603,44.370909090909095,16
604,-38.55,28
605,42.0,31
606,-35.32,26
607,-32.7,65
608,-38.58,19
609,-32.11,29
610,-32.28,24
611,-40.71000000000001,22
612,-33.0,21
613,-41.42,22
614,35.452488687782804,25
615,-41.36,18
616,32.35714285714286,35
617,38.12075471698113,18
618,-35.05,24
619,-36.0,24
620,-35.33,29
621,-36.0,37
622,35.57746478873239,25
623,-35.4,26
624,38.64604810996563,50
625,41.10909090909091,18
626,-44.89,16
627,-38.1,17
628,35.606425702811244,26
629,-35.41,25
630,-41.33,24
631,33.0,24
632,37.752349398660535,26
633,-38.9,29
634,38.34722222222222,18
635,-35.78,25
636,39.0,19
637,-41.91,28
638,35.20443349753695,28
639,-44.13,18
640,-32.1,23
641,-35.66,88
642,35.673981191222566,24
643,30.0,40
644,41.56272401433692,15
645,-38.65,21
646,43.28210360944803,16
647,32.024,26
648,-32.59,33
649,-38.879999999999995,28
650,-36.0,24
651,32.103896103896105,36
652,-44.519999999999996,49
653,35.16416723283676,39
654,-35.94,31
655,-35.5,23
656,33.0,29
657,32.09540636042403,26
658,35.60307692307693,18
659,-32.81,25
660,-35.25,37
661,35.85910652920961,29
662,35.48039215686275,45
663,-32.28,30
664,33.0,48
665,38.316299469604246,23
666,33.0,34
667,41.23981900452489,16
668,-43.17,37
669,-38.17,35
670,-33.0,28
671,-41.44,26
672,-35.58,22
673,-35.65,24
674,38.661380116959066,48
675,-35.91,30
676,35.46415094339623,24
677,32.91372549019608,28
678,-35.24,29
679,-35.53,37
680,32.441520467836256,39
681,32.515527950310556,24
682,-35.62,36
683,-35.81,29
684,35.29636968928345,39
685,-38.629999999999995,31
686,38.7429718875502,32
687,-35.34,21
688,-38.24,26
689,-38.46,31
690,34.70658730521409,42
691,-35.63,30
692,32.34808259587021,39
693,39.0,21
694,33.0,29
695,34.21860750853242,36
696,38.31325301204819,29
697,41.06037735849057,15
698,-38.67,28
699,-33.0,32
700,-38.71,29
701,-41.15,25
702,-30.0,19
703,-35.01,32
704,-35.56,24
705,-32.17,56
706,40.885522735609825,26
707,-38.09,21
708,-38.81,19
709,36.0,22
710,35.61267605633803,26
711,32.87134502923976,22
712,-38.45,24
713,-35.62,37
714,-36.0,23
715,-37.59,37
716,-33.0,36
