,episode_reward,nb_episode_steps,nb_steps
324,-44.82,47,11508
325,-36.0,30,11538
326,-38.91,22,11560
327,-42.0,31,11591
328,-47.16,16,11607
329,-35.519999999999996,28,11635
330,-33.0,42,11677
331,-45.0,29,11706
332,-44.769999999999996,30,11736
333,-35.79,40,11776
334,-47.63,26,11802
335,-36.0,32,11834
336,-44.290000000000006,28,11862
337,-30.0,45,11907
338,-38.46,39,11946
339,-47.22,12,11958
340,-38.08,45,12003
341,-38.629999999999995,41,12044
342,-35.29,41,12085
343,-35.82,82,12167
344,-44.54,35,12202
345,-38.79,37,12239
346,-35.66,32,12271
347,-38.68,82,12353
348,-35.4,26,12379
349,-42.0,32,12411
350,-38.620000000000005,64,12475
351,-38.91,18,12493
352,-38.879999999999995,25,12518
353,-39.0,26,12544
354,-38.17,31,12575
355,-44.09,27,12602
356,-33.0,33,12635
357,-35.91,77,12712
358,-35.91,39,12751
359,-33.0,35,12786
360,-38.43,42,12828
361,-41.12,29,12857
362,-35.57,34,12891
363,-35.17,31,12922
364,-35.230000000000004,30,12952
365,-42.0,27,12979
366,-41.519999999999996,37,13016
367,-35.93,57,13073
368,-32.57,40,13113
369,38.11105509905732,51,13164
370,-42.0,26,13190
371,-32.47,45,13235
372,-38.11,43,13278
373,32.38255033557047,50,13328
374,-32.87,39,13367
375,-38.66,22,13389
376,-44.4,19,13408
377,39.59027484636991,46,13454
378,-32.69,56,13510
379,32.44621513944223,30,13540
380,-41.230000000000004,20,13560
381,32.27009646302251,31,13591
382,-39.0,40,13631
383,-35.41,48,13679
384,34.90524064171123,70,13749
385,34.84981928377984,53,13802
386,-41.42,30,13832
387,-44.099999999999994,22,13854
388,38.13770491803279,28,13882
389,-41.04,18,13900
390,-36.0,51,13951
391,-35.019999999999996,26,13977
392,-35.74,114,14091
393,-32.76,39,14130
394,38.002929085303194,47,14177
395,-38.11,35,14212
396,-32.59,42,14254
397,34.88067774887858,34,14288
398,-44.58,50,14338
399,-32.73,44,14382
400,-39.0,33,14415
401,32.365781710914455,42,14457
402,-41.88000000000001,46,14503
403,-38.08,26,14529
404,-38.68,35,14564
405,-42.0,23,14587
406,-35.3,33,14620
407,-39.0,38,14658
408,-35.55,49,14707
409,-44.17,40,14747
410,-41.8,28,14775
411,32.67985611510791,33,14808
412,-48.0,29,14837
413,-42.0,16,14853
414,-38.75,39,14892
415,-45.0,21,14913
416,-41.76,57,14970
417,-36.0,45,15015
418,-42.0,26,15041
419,-41.14,36,15077
420,-47.35,29,15106
421,33.0,41,15147
422,-39.0,27,15174
423,-32.31,35,15209
424,-35.74,29,15238
425,-41.15,35,15273
426,-38.26,26,15299
427,32.11934156378601,42,15341
428,-41.769999999999996,65,15406
429,-38.78,46,15452
430,-36.0,32,15484
431,-32.53,62,15546
432,32.93818181818182,34,15580
433,-41.55,27,15607
434,-38.69,39,15646
435,-41.32,29,15675
436,-41.81,23,15698
437,-44.05,35,15733
438,-32.52,47,15780
439,-35.94,31,15811
440,-37.65,30,15841
441,-42.0,91,15932
442,-35.92,117,16049
443,-38.129999999999995,43,16092
444,39.0,21,16113
445,-32.03,51,16164
446,32.38095238095238,21,16185
447,-41.519999999999996,26,16211
448,-41.09,29,16240
449,-41.269999999999996,29,16269
450,-32.72,119,16388
451,-42.0,28,16416
452,37.83768996960487,45,16461
453,-32.26,27,16488
454,-35.519999999999996,88,16576
455,-36.0,33,16609
