,episode_reward,nb_steps
0,32.81818181818182,29
1,-32.95,36
2,41.417654808959156,29
3,44.75092936802974,38
4,34.673235410394426,53
5,38.098591549295776,28
6,40.9719298245614,38
7,-32.47,43
8,47.310920910075836,19
9,34.73503570596379,62
10,43.60643102743053,37
11,41.44078760829614,21
12,47.77906976744186,14
13,43.228208270730775,40
14,35.03030303030303,40
15,41.709598330725086,32
16,41.734375,21
17,-32.46,33
18,38.06270922408936,41
19,-34.269999999999996,36
20,34.44998113142818,76
21,32.48559670781893,40
22,41.901538461538465,19
23,47.33033199195171,27
24,35.0339427107592,33
25,41.87972508591065,15
26,36.0,35
27,38.5,22
28,-33.0,69
29,-37.76,47
30,-35.06,57
31,44.3176236143978,23
32,-32.21,36
33,42.0,23
34,41.35262422629505,35
35,34.83924807686135,37
36,-32.51,79
37,35.1394422310757,76
38,38.925438596491226,24
39,39.0,19
40,44.4741921274977,22
41,-35.35,37
42,-38.31,37
43,40.812378516218644,25
44,36.0,25
45,41.01881758679568,23
46,38.753138075313814,26
47,41.71428571428571,25
48,34.39753292574537,37
49,42.95867372112118,42
50,33.0,41
51,-38.120000000000005,42
52,44.53012048192771,16
53,37.91678511294308,53
54,38.42412451361868,19
55,44.494339622641505,38
56,32.44078947368421,51
57,39.0,30
58,40.14030141386874,30
59,-32.04,43
60,38.50416666666666,35
61,38.07234042553192,20
62,41.4676923076923,27
63,41.060823550381585,44
64,38.90298507462687,42
65,-32.33,54
66,30.0,67
67,32.696,62
68,40.20572043858718,28
69,34.35165876777251,47
70,-32.69,61
71,47.33793103448276,12
72,44.9375,19
73,-35.230000000000004,35
74,41.59310344827586,22
75,40.87058353849225,22
76,35.2112676056338,51
77,-32.99,53
78,41.04,35
79,41.84978540772532,30
80,38.696113074204945,44
81,36.0,43
82,-35.21,66
83,40.31535465644234,25
84,40.01269098682366,29
85,44.14930555555556,26
86,41.858333333333334,24
87,-32.63,54
88,35.89811320754717,32
89,38.86522911051213,40
90,43.932989644005126,40
91,38.08745247148289,34
92,36.0,24
93,41.1491824844954,20
94,-35.18,66
95,35.48586901058384,37
96,37.69522283397704,28
97,32.13953488372093,48
98,44.235690235690235,40
99,47.11057216858959,35
100,43.394048822764695,25
101,37.694097311139565,36
102,41.59839357429719,32
103,37.30140417715559,30
104,43.90891978468346,23
105,40.307206799599264,26
106,44.52068965517242,17
107,35.041152263374485,43
108,43.880818812292915,28
109,-32.99999999999999,47
110,38.838951310861425,42
111,44.91549295774648,15
112,37.96283578411238,40
113,-32.39,57
114,32.86252354048964,50
115,40.923451544369996,23
116,-37.39,38
117,-35.32,62
118,45.0,28
119,36.0,32
120,-32.64,49
121,32.43434343434343,45
122,39.0,62
123,41.02200803212851,30
124,35.19739616276618,36
125,38.71208530805687,29
126,44.83974358974359,28
127,38.05274802871602,22
128,43.18577716705839,26
129,35.05090909090909,51
130,41.01606425702811,21
131,43.419210943695475,34
132,38.37052777777778,42
133,33.0,28
134,41.54143308802041,20
135,38.532075471698114,24
136,44.459363957597176,29
137,-32.14,32
138,43.24313706902801,74
139,41.046583850931675,35
140,35.04946996466431,20
141,42.810487860114186,29
142,41.616279069767444,22
143,-32.29,41
144,37.49340131161176,39
145,42.0,39
146,34.5315479222764,45
147,41.3753972776195,32
148,36.0,24
149,37.72028444576024,45
150,35.049337803099775,76
151,40.76819026941126,43
152,37.95260942760943,40
153,40.70178715120147,26
154,38.429577464788736,16
155,-32.55,49
156,38.026684054069214,27
157,41.25501743288439,22
158,43.74147061107229,43
159,40.424596662117665,28
160,45.0,15
161,32.531157270029674,38
162,38.94360902255639,46
163,41.07148511811592,27
164,44.66186109275171,32
165,38.13224721026404,36
166,46.709905391542236,19
167,40.810290785144616,41
168,39.0,21
169,-40.45,72
170,42.0,20
171,35.2680412371134,26
172,40.98267303703128,39
173,39.0,22
174,32.25358851674641,54
175,37.68899579719216,48
176,41.96206896551723,30
177,38.1811655011655,37
178,38.10539970099376,31
179,38.667844522968196,34
180,44.38485663082437,27
181,41.61090909090909,27
182,32.93090909090909,82
183,41.71339563862928,32
184,41.14130434782608,33
185,-35.19,45
186,35.484962406015036,34
187,38.24652777777778,23
188,41.59437751004016,22
189,38.68100358422939,39
190,47.0224358974359,17
191,-32.43,49
192,41.33682273823119,24
193,39.0,24
194,43.14728408708547,38
195,37.63196351974886,54
196,40.56669561581266,20
197,-32.75,48
198,35.03618686868687,72
199,42.0,38
200,43.20127959533737,50
201,47.3625,12
202,43.7159154813727,20
203,47.43805309734513,8
204,-32.66,58
205,41.026490066225165,27
206,41.9390243902439,26
207,35.15826751373626,46
208,43.64351382676001,31
209,35.58200325157277,54
210,36.0,46
211,35.265819872617634,44
212,37.19477067888892,56
213,-35.07,37
214,-33.0,53
